ISCN 1-1 (2015-12-10),dataset_name_sub,dataset_name_soc,lat (dec. deg),long (dec. deg),datum (datum),state (state_province),country (country),site_name,observation_date (YYYY-MM-DD),profile_name,layer_name,layer_top (cm),layer_bot (cm),hzn_desgn_other,hzn,hzn_desgn,layer_note,color,vegclass_local,soil_taxon,soil_series,bd_method,bd_samp (g cm-3),bd_tot (g cm-3),bd_whole (g cm-3),bd_other (g cm-3),bdNRCS_prep_code,cNRCS_prep_code,c_method,c_tot (percent),oc (percent),loi (percent),n_tot (percent),c_to_n (mass ratio),soc (g cm-2),soc_carbon_flag,soc_method,ph_method,ph_cacl,ph_h2o,ph_other,caco3 (percent),sand_tot_psa (percent),silt_tot_psa (percent),clay_tot_psa (percent),wpg2_method,wpg2 (percent),cat_exch (cmol H+ kg-1),al_dith (specified by al_fe_units),al_ox (specified by al_fe_units),al_other (specified by al_fe_units),fe_dith (specified by al_fe_units),fe_ox (specified by al_fe_units),fe_other (specified by al_fe_units),mn_dith (specified by al_fe_units),mn_ox (specified by al_fe_units),mn_other (specified by al_fe_units),al_fe_units (extract_units),al_fe_method,ca_al (specified by bc_units),ca_ext (specified by bc_units),k_ext (specified by bc_units),mg_ext (specified by bc_units),na_ext (specified by bc_units),bc_units (extract_units),bc_method,base_sum (specified by cec_h_units),cec_sum (specified by cec_h_units),ecec (specified by cec_h_units),cec_h_units (extract_units),bs (percent),bs_sum (percent),h_ext (specified by metal_ext_units),zn_ext (specified by metal_ext_units),metal_ext_units (extract_units),metal_ext_method,p_bray (specified by p_units),p_ox (specified by p_units),p_meh (specified by p_units),p_other (specified by p_units),p_units (extract_units),p_method,root_quant_size,root_weight (g),15n (‰),13c (‰),14c (‰),14c_sigma (‰),14c_age (BP),14c_age_sigma (BP),fraction_modern,fraction_modern_sigma,textureClass,locator_parent_alias
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.128050000000002,-91.18656,WGS84,Missouri,United States,1998MO203014M,35872,M9861314,MU020981,124,152,NA,B,3Bt1,NA,NA,NA,"Loamy-skeletal, mixed, active, mesic Typic Fragiudults",Killarney,NA,NA,NA,NA,NA,NA,S,NA,NA,0.1,NA,NA,NA,NA,no_soc [no bd],no fill,NA,3.8,4.7,NA,NA,29,34,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,1.2,0,meq 100g-1,NA,1.8,14,9.3000000000000007,meq 100g-1,16,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.128050000000002,-91.18656,WGS84,Missouri,United States,1998MO203014M,35872,M9861314,MU020982,152,183,NA,B,3Bt2,NA,NA,NA,"Loamy-skeletal, mixed, active, mesic Typic Fragiudults",Killarney,NA,NA,NA,NA,NA,NA,S,NA,NA,0.1,NA,NA,NA,NA,no_soc [no bd],no fill,NA,3.8,4.5999999999999996,NA,NA,38,36,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.3,1.2,0,meq 100g-1,NA,1.7,11.7,7.9,meq 100g-1,17,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.119660000000003,-91.173540000000003,WGS84,Missouri,United States,1998MO203069M,36017,M9861369,MU061764,0,10,NA,A,A,NA,NA,NA,"Loamy-skeletal, mixed, superactive, mesic Lithic Hapludults",Taumsauk,NA,NA,NA,NA,NA,NA,S,NA,NA,8.3000000000000007,NA,NA,NA,NA,no_soc [no bd],no fill,NA,4.7,5.3,NA,NA,34,55,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6999999999999993,0.7,1.6,0,meq 100g-1,NA,12,51.5,NA,meq 100g-1,30,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.119660000000003,-91.173540000000003,WGS84,Missouri,United States,1998MO203069M,36017,M9861369,MU061765,10,33,NA,B,Bt1,NA,NA,NA,"Loamy-skeletal, mixed, superactive, mesic Lithic Hapludults",Taumsauk,NA,NA,NA,NA,NA,NA,S,NA,NA,2.4,NA,NA,NA,NA,no_soc [no bd],no fill,NA,4.4000000000000004,5.0999999999999996,NA,NA,20,57,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.4,0.4,0,meq 100g-1,NA,2.2999999999999998,23.3,NA,meq 100g-1,13,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.08981,-91.099279999999993,WGS84,Missouri,United States,1998MO203075,36062,M9861375,MU064395,0,15,NA,A,AE,NA,NA,NA,"Loamy-skeletal, siliceous, active, mesic Typic Fragiudults",SCHOLTEN,NA,NA,NA,NA,NA,NA,S,NA,NA,1.3,NA,NA,NA,NA,no_soc [no bd],no fill,NA,4.3,4.7,NA,NA,27,63,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.3,0.4,NA,meq 100g-1,NA,1.2,9.5,NA,meq 100g-1,17,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.08981,-91.099279999999993,WGS84,Missouri,United States,1998MO203075,36062,M9861375,MU064396,15,28,NA,B,Bt1,NA,NA,NA,"Loamy-skeletal, siliceous, active, mesic Typic Fragiudults",SCHOLTEN,NA,NA,NA,NA,NA,NA,S,NA,NA,0.4,NA,NA,NA,NA,no_soc [no bd],no fill,NA,4.2,4.7,NA,NA,24,62,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.1,0.4,NA,meq 100g-1,NA,0.7,8.9,NA,meq 100g-1,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.08981,-91.099279999999993,WGS84,Missouri,United States,1998MO203075,36062,M9861375,MU064397,28,46,NA,B,Bt2,NA,NA,NA,"Loamy-skeletal, siliceous, active, mesic Typic Fragiudults",SCHOLTEN,NA,NA,NA,NA,NA,NA,S,NA,NA,0.4,NA,NA,NA,NA,no_soc [no bd],no fill,NA,4,4.5,NA,NA,21,49,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,1.2,NA,meq 100g-1,NA,1.6,18.600000000000001,NA,meq 100g-1,11,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.08981,-91.099279999999993,WGS84,Missouri,United States,1998MO203075,36062,M9861375,MU064398,46,58,NA,B,2Btx1,NA,NA,NA,"Loamy-skeletal, siliceous, active, mesic Typic Fragiudults",SCHOLTEN,NA,NA,NA,NA,NA,NA,S,NA,NA,0.2,NA,NA,NA,NA,no_soc [no bd],no fill,NA,4.0999999999999996,4.7,NA,NA,26,54,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.1,1.6,NA,meq 100g-1,NA,1.9,12.8,NA,meq 100g-1,19,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.08981,-91.099279999999993,WGS84,Missouri,United States,1998MO203075,36062,M9861375,MU064399,58,84,NA,B,2Btx2,NA,NA,NA,"Loamy-skeletal, siliceous, active, mesic Typic Fragiudults",SCHOLTEN,NA,NA,NA,NA,NA,NA,S,NA,NA,0.1,NA,NA,NA,NA,no_soc [no bd],no fill,NA,4.0999999999999996,4.5999999999999996,NA,NA,11,79,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.1,1.2,NA,meq 100g-1,NA,1.8,9.5,NA,meq 100g-1,23,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.08981,-91.099279999999993,WGS84,Missouri,United States,1998MO203075,36062,M9861375,MU064400,84,112,NA,B,3Bt1,NA,NA,NA,"Loamy-skeletal, siliceous, active, mesic Typic Fragiudults",SCHOLTEN,NA,NA,NA,NA,NA,NA,S,NA,NA,0.1,NA,NA,NA,NA,no_soc [no bd],no fill,NA,4.0999999999999996,4.7,NA,NA,13,46,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.1,1.2,0.1,meq 100g-1,NA,2.4,15,NA,meq 100g-1,21,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.08981,-91.099279999999993,WGS84,Missouri,United States,1998MO203075,36062,M9861375,MU064401,112,140,NA,B,3Bt2,NA,NA,NA,"Loamy-skeletal, siliceous, active, mesic Typic Fragiudults",SCHOLTEN,NA,NA,NA,NA,NA,NA,S,NA,NA,0.1,NA,NA,NA,NA,no_soc [no bd],no fill,NA,3.8,4.5999999999999996,NA,NA,21,19,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1000000000000001,0.1,1.9,0.2,meq 100g-1,NA,3.3,17.399999999999999,NA,meq 100g-1,23,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.08981,-91.099279999999993,WGS84,Missouri,United States,1998MO203075,36062,M9861375,MU064402,140,173,NA,B,3Bt3,NA,NA,NA,"Loamy-skeletal, siliceous, active, mesic Typic Fragiudults",SCHOLTEN,NA,NA,NA,NA,NA,NA,S,NA,NA,0.1,NA,NA,NA,NA,no_soc [no bd],no fill,NA,3.8,4.3,NA,NA,23,20,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,0.1,2.4,0.3,meq 100g-1,NA,4.5,17.8,NA,meq 100g-1,31,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.073619999999998,-90.071299999999994,WGS84,Missouri,United States,1999MO017053,36419,M9901738,MU062110,0,23,NA,A,A,NA,NA,NA,"Fine-silty, mixed, subactive, thermic Aquic Glossudalfs",Oaklimeter,NA,NA,NA,NA,NA,NA,S,NA,NA,0.7,NA,NA,NA,NA,no_soc [no bd],no fill,NA,5.4,5.7,NA,NA,10,79,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,0.1,1.6,0,meq 100g-1,NA,4.9000000000000004,9,NA,meq 100g-1,58,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.073619999999998,-90.071299999999994,WGS84,Missouri,United States,1999MO017053,36419,M9901738,MU062111,23,61,NA,A,AE,NA,NA,NA,"Fine-silty, mixed, subactive, thermic Aquic Glossudalfs",Oaklimeter,NA,NA,NA,NA,NA,NA,S,NA,NA,0.2,NA,NA,NA,NA,no_soc [no bd],no fill,NA,5.0999999999999996,5.4,NA,NA,8,77,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,0.1,1.6,0,meq 100g-1,NA,4.5999999999999996,8.6,NA,meq 100g-1,67,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.073619999999998,-90.071299999999994,WGS84,Missouri,United States,1999MO017053,36419,M9901738,MU062112,61,97,NA,E,E,NA,NA,NA,"Fine-silty, mixed, subactive, thermic Aquic Glossudalfs",Oaklimeter,NA,NA,NA,NA,NA,NA,S,NA,NA,0.1,NA,NA,NA,NA,no_soc [no bd],no fill,NA,4.3,4.7,NA,NA,5,81,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,0.1,1.6,0,meq 100g-1,NA,4.4000000000000004,10.199999999999999,NA,meq 100g-1,64,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.073619999999998,-90.071299999999994,WGS84,Missouri,United States,1999MO017053,36419,M9901738,MU062113,97,145,NA,B,B/E1,NA,NA,NA,"Fine-silty, mixed, subactive, thermic Aquic Glossudalfs",Oaklimeter,NA,NA,NA,NA,NA,NA,S,NA,NA,0.2,NA,NA,NA,NA,no_soc [no bd],no fill,NA,4.2,4.5999999999999996,NA,NA,4,76,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,0.1,1.2,0,meq 100g-1,NA,3,10.8,NA,meq 100g-1,35,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.073619999999998,-90.071299999999994,WGS84,Missouri,United States,1999MO017053,36419,M9901738,MU062114,145,170,NA,B,B/E2,NA,NA,NA,"Fine-silty, mixed, subactive, thermic Aquic Glossudalfs",Oaklimeter,NA,NA,NA,NA,NA,NA,S,NA,NA,0.1,NA,NA,NA,NA,no_soc [no bd],no fill,NA,4.3,4.7,NA,NA,6,78,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,0.1,2,0.1,meq 100g-1,NA,3.9,10.3,NA,meq 100g-1,46,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.073619999999998,-90.071299999999994,WGS84,Missouri,United States,1999MO017053,36419,M9901738,MU062115,170,221,NA,B,Bt,NA,NA,NA,"Fine-silty, mixed, subactive, thermic Aquic Glossudalfs",Oaklimeter,NA,NA,NA,NA,NA,NA,S,NA,NA,0.1,NA,NA,NA,NA,no_soc [no bd],no fill,NA,4.3,4.8,NA,NA,6,79,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2000000000000002,0.1,2.4,0.1,meq 100g-1,NA,4.8,10.5,NA,meq 100g-1,57,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.12865,-89.956819999999993,WGS84,Missouri,United States,1999MO017062,36426,M9901749,MU013933,0,23,NA,A,A,NA,NA,NA,"Fine-silty, mixed, active, thermic Ultic Hapludalfs",Dubbs,NA,NA,NA,NA,NA,NA,S,NA,NA,0.8,NA,NA,NA,NA,no_soc [no bd],no fill,NA,5,5.4,NA,NA,23,66,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.2,0.8,0.1,meq 100g-1,NA,4.0999999999999996,10,4.2,meq 100g-1,51,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.12865,-89.956819999999993,WGS84,Missouri,United States,1999MO017062,36426,M9901749,MU013934,23,51,NA,B,BA,NA,NA,NA,"Fine-silty, mixed, active, thermic Ultic Hapludalfs",Dubbs,NA,NA,NA,NA,NA,NA,S,NA,NA,0.4,NA,NA,NA,NA,no_soc [no bd],no fill,NA,5.4,6,NA,NA,20,62,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.2,1.2,0.4,meq 100g-1,NA,6.8,11.6,6.8,meq 100g-1,70,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.12865,-89.956819999999993,WGS84,Missouri,United States,1999MO017062,36426,M9901749,MU013935,51,76,NA,B,Bt1,NA,NA,NA,"Fine-silty, mixed, active, thermic Ultic Hapludalfs",Dubbs,NA,NA,NA,NA,NA,NA,S,NA,NA,0.2,NA,NA,NA,NA,no_soc [no bd],no fill,NA,5.6,6,NA,NA,16,56,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,0.3,2.4,0,meq 100g-1,NA,10.6,17.100000000000001,10.6,meq 100g-1,68,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.12865,-89.956819999999993,WGS84,Missouri,United States,1999MO017062,36426,M9901749,MU013936,76,109,NA,B,Bt2,NA,NA,NA,"Fine-silty, mixed, active, thermic Ultic Hapludalfs",Dubbs,NA,NA,NA,NA,NA,NA,S,NA,NA,0.2,NA,NA,NA,NA,no_soc [no bd],no fill,NA,5.6,5.9,NA,NA,12,62,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,0.3,3.3,0,meq 100g-1,NA,13,20.3,13,meq 100g-1,75,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.12865,-89.956819999999993,WGS84,Missouri,United States,1999MO017062,36426,M9901749,MU013937,109,147,NA,B,Bt3,NA,NA,NA,"Fine-silty, mixed, active, thermic Ultic Hapludalfs",Dubbs,NA,NA,NA,NA,NA,NA,S,NA,NA,0.1,NA,NA,NA,NA,no_soc [no bd],no fill,NA,4.7,5.0999999999999996,NA,NA,18,57,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1999999999999993,0.3,2.9,0.1,meq 100g-1,NA,11.5,19.8,12,meq 100g-1,67,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.12865,-89.956819999999993,WGS84,Missouri,United States,1999MO017062,36426,M9901749,MU013938,147,173,NA,B,Bt4,NA,NA,NA,"Fine-silty, mixed, active, thermic Ultic Hapludalfs",Dubbs,NA,NA,NA,NA,NA,NA,S,NA,NA,0.1,NA,NA,NA,NA,no_soc [no bd],no fill,NA,4.7,5,NA,NA,61,23,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,0.3,2.1,0.1,meq 100g-1,NA,8,13.8,8.4,meq 100g-1,67,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.12865,-89.956819999999993,WGS84,Missouri,United States,1999MO017062,36426,M9901749,MU013939,173,203,NA,B,2BC,NA,NA,NA,"Fine-silty, mixed, active, thermic Ultic Hapludalfs",Dubbs,NA,NA,NA,NA,NA,NA,S,NA,NA,0.1,NA,NA,NA,NA,no_soc [no bd],no fill,NA,4.5999999999999996,4.9000000000000004,NA,NA,43,43,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.2,2.1,0.1,meq 100g-1,NA,8.4,14.6,8.8000000000000007,meq 100g-1,62,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.10792,-90.013490000000004,WGS84,Missouri,United States,1999MO017103,36458,M9901767,MU062244,0,13,NA,A,Ap,NA,NA,NA,"Coarse-silty, mixed, active, thermic Typic Paleaquults",Calhoun,NA,NA,NA,NA,NA,NA,S,NA,NA,0.9,NA,NA,NA,NA,no_soc [no bd],no fill,NA,6,6.2,NA,NA,20,67,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0.1,1.2,0.1,meq 100g-1,NA,5.9,10.1,NA,meq 100g-1,69,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.10792,-90.013490000000004,WGS84,Missouri,United States,1999MO017103,36458,M9901767,MU062245,13,30,NA,E,E1,NA,NA,NA,"Coarse-silty, mixed, active, thermic Typic Paleaquults",Calhoun,NA,NA,NA,NA,NA,NA,S,NA,NA,0.5,NA,NA,NA,NA,no_soc [no bd],no fill,NA,4.8,5.2,NA,NA,12,74,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,0.1,0.8,0.1,meq 100g-1,NA,3.4,9.8000000000000007,NA,meq 100g-1,45,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.10792,-90.013490000000004,WGS84,Missouri,United States,1999MO017103,36458,M9901767,MU062246,30,71,NA,E,E2,NA,NA,NA,"Coarse-silty, mixed, active, thermic Typic Paleaquults",Calhoun,NA,NA,NA,NA,NA,NA,S,NA,NA,0.1,NA,NA,NA,NA,no_soc [no bd],no fill,NA,4.2,5.3,NA,NA,16,75,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0,0.4,0.1,meq 100g-1,NA,1.2,6.8,NA,meq 100g-1,20,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.10792,-90.013490000000004,WGS84,Missouri,United States,1999MO017103,36458,M9901767,MU062247,71,107,NA,B,B/E,NA,NA,NA,"Coarse-silty, mixed, active, thermic Typic Paleaquults",Calhoun,NA,NA,NA,NA,NA,NA,S,NA,NA,0.1,NA,NA,NA,NA,no_soc [no bd],no fill,NA,4.2,4.7,NA,NA,8,80,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.1,0.8,0.1,meq 100g-1,NA,1.7,8,NA,meq 100g-1,24,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.10792,-90.013490000000004,WGS84,Missouri,United States,1999MO017103,36458,M9901767,MU062248,107,147,NA,B,Btg1,NA,NA,NA,"Coarse-silty, mixed, active, thermic Typic Paleaquults",Calhoun,NA,NA,NA,NA,NA,NA,S,NA,NA,0.2,NA,NA,NA,NA,no_soc [no bd],no fill,NA,4.0999999999999996,4.7,NA,NA,7,69,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.1,1.2,0.2,meq 100g-1,NA,2.5,12.3,NA,meq 100g-1,22,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.10792,-90.013490000000004,WGS84,Missouri,United States,1999MO017103,36458,M9901767,MU062249,147,203,NA,B,Btg2,NA,NA,NA,"Coarse-silty, mixed, active, thermic Typic Paleaquults",Calhoun,NA,NA,NA,NA,NA,NA,S,NA,NA,0.2,NA,NA,NA,NA,no_soc [no bd],no fill,NA,4.2,4.8,NA,NA,7,69,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.1,1.6,0.2,meq 100g-1,NA,2.9,11.8,NA,meq 100g-1,27,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.105879999999999,-90.002790000000005,WGS84,Missouri,United States,1999MO017102,36458,M9901769,MU013940,0,15,NA,A,Ap,NA,NA,NA,"Coarse-silty, mixed, active, thermic Typic Hapludults",Dubbs,NA,NA,NA,NA,NA,NA,S,NA,NA,1.3,NA,NA,NA,NA,no_soc [no bd],no fill,NA,6.2,6.8,NA,NA,6,82,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,0.1,1.6,0.1,meq 100g-1,NA,7.7,10.9,7.7,meq 100g-1,74,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.105879999999999,-90.002790000000005,WGS84,Missouri,United States,1999MO017102,36458,M9901769,MU013941,15,48,NA,B,Bw1,NA,NA,NA,"Coarse-silty, mixed, active, thermic Typic Hapludults",Dubbs,NA,NA,NA,NA,NA,NA,S,NA,NA,0.5,NA,NA,NA,NA,no_soc [no bd],no fill,NA,5.8,6.3,NA,NA,2,81,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,0.1,1.2,0,meq 100g-1,NA,5.6,10,5.6,meq 100g-1,68,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,37.105879999999999,-90.002790000000005,WGS84,Missouri,United States,1999MO017102,36458,M9901769,MU013942,48,91,NA,B,Bw2,NA,NA,NA,"Coarse-silty, mixed, active, thermic Typic Hapludults",Dubbs,NA,NA,NA,NA,NA,NA,S,NA,NA,0.3,NA,NA,NA,NA,no_soc [no bd],no fill,NA,5.4,5.8,NA,NA,9,78,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,0.1,1.2,0,meq 100g-1,NA,4.2,NA,4.2,meq 100g-1,51,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
